PIB Municipal (valor adicionado a preços básicos) - serviços - administração, defesa, educação e saúde públicas e seguridade social (preços de 2010)
Sigla,Código,Município,2021,
MG,3114402,Carmo do Rio Claro,47965.8493919602,
MG,3114501,Carmópolis de Minas,47124.6626567378,
MG,3114550,Carneirinho,31018.4107558609,
MG,3114600,Carrancas,11342.0167068257,
MG,3114709,Carvalhópolis,10151.1913119575,
MG,3114808,Carvalhos,11539.9429974662,
MG,3114907,Casa Grande,7599.62266893533,
MG,3115003,Cascalho Rico,10591.3905857171,
MG,3115102,Cássia,44619.7747426403,
MG,3115201,Conceição da Barra de Minas,10374.3251962174,
MG,3115300,Cataguases,158565.566818589,
MG,3115359,Catas Altas,19514.4119196666,
MG,3115409,Catas Altas da Noruega,9166.22793164707,
MG,3115458,Catuji,16859.2120584317,
MG,3115474,Catuti,13959.8719849208,
MG,3115508,Caxambu,48012.5301208849,
MG,3115607,Cedro do Abaeté,4989.23630746811,
MG,3115706,Central de Minas,16088.0464165963,
MG,3115805,Centralina,23435.1263420492,
MG,3115904,Chácara,9665.24492385173,
MG,3116001,Chalé,13751.2091266276,
MG,3116100,Chapada do Norte,31463.2781025129,
MG,3116159,Chapada Gaúcha,33312.7685825081,
MG,3116209,Chiador,8109.84303608191,
MG,3116308,Cipotânea,15104.4834581536,
MG,3116407,Claraval,12766.2457463172,
MG,3116506,Claro dos Poções,17641.1142679199,
MG,3116605,Cláudio,66658.6804825528,
MG,3116704,Coimbra,16713.1013768975,
MG,3116803,Coluna,19456.0610085108,
MG,3116902,Comendador Gomes,10687.0860800126,
MG,3117009,Comercinho,17138.3628174012,
MG,3117108,Conceição da Aparecida,24044.7766618053,
MG,3117207,Conceição das Pedras,8231.67973857529,
MG,3117306,Conceição das Alagoas,67088.6099959489,
MG,3117405,Conceição de Ipanema,11778.9483295605,
MG,3117504,Conceição do Mato Dentro,65163.963542385,
MG,3117603,Conceição do Pará,16824.6683190275,
MG,3117702,Conceição do Rio Verde,29369.6474102417,
MG,3117801,Conceição dos Ouros,25879.3293085446,
MG,3117836,Cônego Marinho,18383.337857822,
MG,3117876,Confins,23493.9440604943,
MG,3117900,Congonhal,27676.0705648549,
MG,3118007,Congonhas,193056.556999155,
MG,3118106,Congonhas do Norte,11848.9694229475,
MG,3118205,Conquista,21271.0077491017,
MG,3118304,Conselheiro Lafaiete,289153.505563469,
MG,3118403,Conselheiro Pena,54991.2990951222,
MG,3118502,Consolação,5816.41882401316,
MG,3118601,Contagem,1393306.32422994,
MG,3118700,Coqueiral,21002.1267504957,
MG,3118809,Coração de Jesus,56264.2825728978,
MG,3118908,Cordisburgo,18438.8879252424,
MG,3119005,Cordislândia,9571.8834660024,
MG,3119104,Corinto,52778.6325440931,
MG,3119203,Coroaci,24531.1898572003,
MG,3119302,Coromandel,68011.4880067895,
MG,3119401,Coronel Fabriciano,232639.947898114,
MG,3119500,Coronel Murta,25187.5209058811,
MG,3119609,Coronel Pacheco,9257.25535305016,
MG,3119708,Coronel Xavier Chaves,9722.19541313982,
MG,3119807,Córrego Danta,9291.33228516517,
MG,3119906,Córrego do Bom Jesus,9528.00358081321,
MG,3119955,Córrego Fundo,16786.3901213093,
MG,3120003,Córrego Novo,8339.04541510202,
MG,3120102,Couto de Magalhães de Minas,11778.014714982,
MG,3120151,Crisólita,16299.9769259143,
MG,3120201,Cristais,31579.0463102461,
MG,3120300,Cristália,15177.3053952761,
MG,3120409,Cristiano Otoni,14362.2598682514,
MG,3120508,Cristina,23514.9503885104,
MG,3120607,Crucilândia,13468.7907166334,
MG,3120706,Cruzeiro da Fortaleza,11661.7796999596,
MG,3120805,Cruzília,37204.0741456681,
MG,3120839,Cuparaque,13285.8022592487,
MG,3120870,Curral de Dentro,18670.4243407087,
MG,3120904,Curvelo,170405.200095751,
MG,3121001,Datas,14019.1565106552,
MG,3121100,Delfim Moreira,18435.6202742176,
MG,3121209,Delfinópolis,22436.1587430614,
MG,3121258,Delta,29142.3122603786,
MG,3121308,Descoberto,12456.2857062574,
MG,3121407,Desterro de Entre Rios,17690.59584058,
MG,3121506,Desterro do Melo,9372.55675349408,
MG,3121605,Diamantina,102857.251727184,
MG,3121704,Diogo de Vasconcelos,10062.0311197114,
MG,3121803,Dionísio,17446.9224355933,
MG,3121902,Divinésia,10789.3168763576,
MG,3122009,Divino,40769.548220934,
MG,3122108,Divino das Laranjeiras,12873.1446155547,
MG,3122207,Divinolândia de Minas,17608.4377576726,
MG,3122306,Divinópolis,508191.155860225,
MG,3122355,Divisa Alegre,18441.6887689778,
MG,3122405,Divisa Nova,13900.1206518973,
MG,3122454,Divisópolis,24058.3140731934,
MG,3122470,Dom Bosco,9475.25435712834,
MG,3122504,Dom Cavati,13343.219555826,
MG,3122603,Dom Joaquim,11897.9841883184,
MG,3122702,Dom Silvério,12865.6756989267,
MG,3122801,Dom Viçoso,8357.25089938264,
MG,3122900,Dona Eusébia,16032.4963491759,
MG,3123007,Dores de Campos,23314.2232541343,
MG,3123106,Dores de Guanhães,13704.5283977029,
MG,3123205,Dores do Indaiá,30472.7130347316,
MG,3123304,Dores do Turvo,10871.9417665543,
MG,3123403,Doresópolis,6813.98600113324,
MG,3123502,Douradoquara,8135.05062970123,
MG,3123528,Durandé,16957.2415891735,
MG,3123601,Elói Mendes,62073.6992875722,
MG,3123700,Engenheiro Caldas,28346.8726395023,
MG,3123809,Engenheiro Navarro,18086.9152291504,
MG,3123858,Entre Folhas,14054.1670573487,
MG,3123908,Entre Rios de Minas,34687.5160493395,
MG,3124005,Ervália,43923.2982670843,
MG,3124104,Esmeraldas,153143.600153989,
MG,3124203,Espera Feliz,54859.1926322654,
MG,3124302,Espinosa,68771.9170809723,
MG,3124401,Espírito Santo do Dourado,12319.0443632189,
MG,3124500,Estiva,25594.5768621041,
MG,3124609,Estrela Dalva,7715.85768395775,
MG,3124708,Estrela do Indaiá,9816.95729285689,
MG,3124807,Estrela do Sul,20776.1920225003,
MG,3124906,Eugenópolis,25102.0951719489,
MG,3125002,Ewbank da Câmara,10589.9901638493,
MG,3125101,Extrema,141449.143943782,
MG,3125200,Fama,7401.69637829476,
MG,3125309,Faria Lemos,8886.61036538833,
MG,3125408,Felício dos Santos,12889.016063389,
MG,3125507,São Gonçalo do Rio Preto,9788.01524092359,
MG,3125606,Felisburgo,18364.6655662522,
MG,3125705,Felixlândia,37916.4220690585,
MG,3125804,Fernandes Tourinho,10165.6623379241,
MG,3125903,Ferros,21779.3608870913,
MG,3125952,Fervedouro,24382.7451392199,
MG,3126000,Florestal,18550.9216746616,
MG,3126109,Formiga,152952.675972687,
MG,3126208,Formoso,24572.268898654,
MG,3126307,Fortaleza de Minas,12012.8187814731,
MG,3126406,Fortuna de Minas,9331.47771204038,
MG,3126505,Francisco Badaró,20911.5661363818,
MG,3126604,Francisco Dumont,13804.8919648909,
MG,3126703,Francisco Sá,57130.6769017395,
MG,3126752,Franciscópolis,15045.1989324193,
MG,3126802,Frei Gaspar,15116.1536403848,
MG,3126901,Frei Inocêncio,21172.0446037815,
MG,3126950,Frei Lagonegro,8511.29730483403,
MG,3127008,Fronteira,55265.7817811992,
MG,3127057,Fronteira dos Vales,12346.5859932844,
MG,3127073,Fruta de Leite,13358.1573890819,
MG,3127107,Frutal,145002.947836817,
MG,3127206,Funilândia,13713.8645434879,
MG,3127305,Galiléia,16157.600702694,
MG,3127339,Gameleiras,14346.8552277063,
MG,3127354,Glaucilândia,9651.24070517433,
MG,3127370,Goiabeira,10119.915223578,
MG,3127388,Goianá,11398.5003888245,
MG,3127404,Gonçalves,11647.7754812822,
MG,3127503,Gonzaga,15364.9619255532,
MG,3127602,Gouveia,27718.5500281764,
MG,3127701,Governador Valadares,691745.383679475,
MG,3127800,Grão Mogol,38145.6244480786,
MG,3127909,Grupiara,8739.09926198639,
MG,3128006,Guanhães,76878.4924660295,
MG,3128105,Guapé,37166.7295625284,
MG,3128204,Guaraciaba,22699.9048614857,
MG,3128253,Guaraciama,13656.4472469105,
MG,3128303,Guaranésia,44548.8200346748,
MG,3128402,Guarani,20392.9432380288,
MG,3128501,Guarará,10845.3337510672,
MG,3128600,Guarda-Mor,21882.5252980148,
MG,3128709,Guaxupé,119040.993638075,
MG,3128808,Guidoval,17224.7221659119,
MG,3128907,Guimarânia,19787.0273765867,
MG,3129004,Guiricema,18108.855171745,
MG,3129103,Gurinhatã,14609.2009242629,
MG,3129202,Heliodora,14451.8868677868,
MG,3129301,Iapu,25140.3733696672,
MG,3129400,Ibertioga,13721.3334601158,
MG,3129509,Ibiá,62123.1808602324,
MG,3129608,Ibiaí,19731.0105018771,
MG,3129657,Ibiracatu,14391.2019201847,
MG,3129707,Ibiraci,34698.7194242814,
MG,3129806,Ibirité,394941.840259832,
MG,3129905,Ibitiúra de Minas,9466.8518259219,
MG,3130002,Ibituruna,8579.91797635328,
MG,3130051,Icaraí de Minas,25756.0921841835,
MG,3130101,Igarapé,104226.864313833,
MG,3130200,Igaratinga,25697.7412730277,
MG,3130309,Iguatama,17293.8096447204,
MG,3130408,Ijaci,17774.6211526444,
MG,3130507,Ilicínea,29013.4734485466,
MG,3130556,Imbé de Minas,16488.1002634807,
MG,3130606,Inconfidentes,17188.3111973506,
MG,3130655,Indaiabira,17016.5261149078,
MG,3130705,Indianópolis,22909.9681416467,
MG,3130804,Ingaí,9023.85170842684,
MG,3130903,Inhapim,53263.6453176204,
MG,3131000,Inhaúma,17296.6104884558,
MG,3131109,Inimutaba,16961.4428547767,
MG,3131158,Ipaba,41768.0490126326,
MG,3131208,Ipanema,46233.0607342767,
MG,3131307,Ipatinga,608008.091712545,
MG,3131406,Ipiaçu,13329.6821444379,
MG,3131505,Ipuiúna,22699.9048614857,
MG,3131604,Iraí de Minas,17276.5377750182,
MG,3131703,Itabira,280741.171403955,
MG,3131802,Itabirinha de Mantena,24463.0359929703,
MG,3131901,Itabirito,197265.758326292,
MG,3132008,Itacambira,13170.5008588048,
MG,3132107,Itacarambi,43302.4445723863,
MG,3132206,Itaguara,32662.0392212983,
MG,3132305,Itaipé,30504.4559304003,
MG,3132404,Itajubá,211086.988546307,
MG,3132503,Itamarandiba,76227.2962975304,
MG,3132602,Itamarati de Minas,12103.3793955869,
MG,3132701,Itambacuri,50246.6698072193,
MG,3132800,Itambé do Mato Dentro,7383.95770130339,
MG,3132909,Itamogi,24963.9202143319,
MG,3133006,Itamonte,33912.6159491901,
MG,3133105,Itanhandu,36378.2920509908,
MG,3133204,Itanhomi,27957.5553602706,
MG,3133303,Itaobim,47938.7745691839,
MG,3133402,Itapagipe,37136.3870887274,
MG,3133501,Itapecerica,47126.5298858948,
MG,3133600,Itapeva,25376.577858026,
MG,3133709,Itatiaiuçu,36963.6683917061,
MG,3133758,Itaú de Minas,40942.7337252445,
MG,3133808,Itaúna,215400.287898946,
MG,3133907,Itaverava,14106.9162810335,
MG,3134004,Itinga,31180.3928852295,
MG,3134103,Itueta,16313.9811445917,
MG,3134202,Ituiutaba,237374.307425653,
MG,3134301,Itumirim,14662.8837625263,
MG,3134400,Iturama,96438.1846927531,
MG,3134509,Itutinga,10853.7362822737,
MG,3134608,Jaboticatubas,45228.0246405287,
MG,3134707,Jacinto,27994.4331361211,
MG,3134806,Jacuí,17980.0163599129,
MG,3134905,Jacutinga,64630.4028107761,
MG,3135001,Jaguaraçu,9581.21961178733,
MG,3135050,Jaíba,87948.8273305136,
MG,3135076,Jampruca,13127.0877809048,
MG,3135100,Janaúba,164550.969881309,
MG,3135209,Januária,137935.485477623,
MG,3135308,Japaraíba,12237.81989489,
MG,3135357,Japonvar,18796.9291160945,
MG,3135407,Jeceaba,28102.7324272264,
MG,3135456,Jenipapo de Minas,17358.6958579256,
MG,3135506,Jequeri,28582.1435132827,
MG,3135605,Jequitaí,17687.3281895553,
MG,3135704,Jequitibá,13664.3829708277,
MG,3135803,Jequitinhonha,54575.8406076927,
MG,3135902,Jesuânia,12411.939013779,
MG,3136009,Joaíma,35488.5573576867,
MG,3136108,Joanésia,12642.0750073776,
MG,3136207,João Monlevade,190593.214933801,
MG,3136306,João Pinheiro,114421.93551098,
MG,3136405,Joaquim Felício,13775.9499129577,
MG,3136504,Jordânia,24333.2635665597,
MG,3136520,José Gonçalves de Minas,11907.7871413926,
MG,3136553,José Raydan,13412.7738419238,
MG,3136579,Josenópolis,12794.254183672,
MG,3136603,Nova União,14623.6719502296,
MG,3136652,Juatuba,78583.7394936475,
MG,3136702,Juiz de Fora,1245564.15121982,
MG,3136801,Juramento,11342.4835141149,
MG,3136900,Juruaia,24969.0550945136,
MG,3136959,Juvenília,15292.60679572,
MG,3137007,Ladainha,38169.4316198302,
MG,3137106,Lagamar,17973.0142505742,
MG,3137205,Lagoa da Prata,113338.942599928,
MG,3137304,Lagoa dos Patos,11375.1600243622,
MG,3137403,Lagoa Dourada,32316.6018272558,
MG,3137502,Lagoa Formosa,44595.5007635995,
MG,3137536,Lagoa Grande,23130.3011821711,
MG,3137601,Lagoa Santa,160377.245908155,
MG,3137700,Lajinha,45352.6621867575,
MG,3137809,Lambari,45988.4537147114,
MG,3137908,Lamim,9771.67698579996,
MG,3138005,Laranjal,16399.4068785238,
MG,3138104,Lassance,19272.1389365476,
MG,3138203,Lavras,235541.622008071,
MG,3138302,Leandro Ferreira,9221.31119177817,
MG,3138351,Leme do Prado,13812.8276888081,
MG,3138401,Leopoldina,112676.543056487,
MG,3138500,Liberdade,12288.7018894179,
MG,3138609,Lima Duarte,37747.4378303512,
MG,3138625,Limeira do Oeste,22875.4244022425,
MG,3138658,Lontra,24519.0528676799,
MG,3138674,Luisburgo,15771.0842671978,
MG,3138682,Luislândia,16294.8420457325,
MG,3138708,Luminárias,14133.9911038098,
MG,3138807,Luz,42713.333773357,
MG,3138906,Machacalis,17847.9098970561,
MG,3139003,Machado,92510.9349683211,
MG,3139102,Madre de Deus de Minas,13371.6948004701,
MG,3139201,Malacacheta,39239.8207340727,
MG,3139250,Mamonas,16084.3119582823,
MG,3139300,Manga,43970.4458032982,
MG,3139409,Manhuaçu,200658.046897248,
MG,3139508,Manhumirim,53084.3913185497,
MG,3139607,Mantena,65517.803467634,
MG,3139706,Maravilhas,18048.6370314322,
MG,3139805,Mar de Espanha,26778.4001476336,
MG,3139904,Maria da Fé,32234.4437443484,
MG,3140001,Mariana,202446.385622352,
MG,3140100,Marilac,11672.049460323,
MG,3140159,Mário Campos,33141.9171146439,
MG,3140209,Maripá de Minas,8868.40488110771,
MG,3140308,Marliéria,14081.7086874142,
MG,3140407,Marmelópolis,8265.75667069029,
MG,3140506,Martinho Campos,31553.8387166268,
MG,3140530,Martins Soares,19188.1136244832,
MG,3140555,Mata Verde,20070.3794011594,
MG,3140605,Materlândia,11827.4962876422,
MG,3140704,Mateus Leme,74050.1071004841,
MG,3140803,Matias Barbosa,35069.3644119432,
MG,3140852,Matias Cardoso,28344.5386030561,
MG,3140902,Matipó,38036.3915423949,
MG,3141009,Mato Verde,26906.3053448872,
MG,3141108,Matozinhos,84130.3437044761,
MG,3141207,Matutina,10685.6856581449,
MG,3141306,Medeiros,11807.8903814938,
MG,3141405,Medina,44944.2058086667,
MG,3141504,Mendes Pimentel,14982.6467556602,
MG,3141603,Mercês,22955.7152559929,
MG,3141702,Mesquita,13957.5379484746,
MG,3141801,Minas Novas,64202.3405265369,
MG,3141900,Minduri,9797.81819399777,
MG,3142007,Mirabela,31959.4942509821,
MG,3142106,Miradouro,24906.0361104653,
MG,3142205,Miraí,31607.5215548901,
MG,3142254,Miravânia,13078.5398228232,
MG,3142304,Moeda,12588.3921691142,
MG,3142403,Moema,17941.2713549054,
MG,3142502,Monjolos,7052.05771864902,
MG,3142601,Monsenhor Paulo,19091.0177083199,
MG,3142700,Montalvânia,32633.5639766543,
MG,3142809,Monte Alegre de Minas,48654.8569508883,
MG,3142908,Monte Azul,46691.9322996061,
MG,3143005,Monte Belo,30004.0385163279,
MG,3143104,Monte Carmelo,112921.150076052,
MG,3143153,Monte Formoso,12713.0297153431,
MG,3143203,Monte Santo de Minas,50549.6277379404,
MG,3143302,Montes Claros,877536.552028796,
MG,3143401,Monte Sião,59618.7597534242,
MG,3143450,Montezuma,20490.9727687706,
MG,3143500,Morada Nova de Minas,26636.0239244134,
MG,3143609,Morro da Garça,8943.56085467642,
MG,3143708,Morro do Pilar,9943.46206824272,
MG,3143807,Munhoz,14601.732007635,
MG,3143906,Muriaé,266795.303637712,
MG,3144003,Mutum,57464.9109208401,
MG,3144102,Muzambinho,47271.2401455612,
MG,3144201,Nacip Raydan,9157.35859315138,
MG,3144300,Nanuque,79226.0663236509,
MG,3144359,Naque,17335.3554934633,
MG,3144375,Natalândia,10575.0523305934,
MG,3144409,Natércia,11916.6564798883,
MG,3144508,Nazareno,21642.5863513421,
MG,3144607,Nepomuceno,60087.901079117,
MG,3144656,Ninheira,23563.0315393028,
MG,3144672,Nova Belém,9734.79920994948,
MG,3144706,Nova Era,42965.8765168394,
MG,3144805,Nova Lima,343851.649680944,
MG,3144904,Nova Módica,11310.7406184461,
MG,3145000,Nova Ponte,44256.1318643172,
MG,3145059,Nova Porteirinha,18817.0018295321,
MG,3145109,Nova Resende,35691.1517212198,
MG,3145208,Nova Serrana,246446.707092162,
MG,3145307,Novo Cruzeiro,63406.4340983714,
MG,3145356,Novo Oriente de Minas,24359.8715820468,
MG,3145372,Novorizonte,14152.6633953797,
MG,3145406,Olaria,7174.82803572089,
MG,3145455,Olhos-d'Água,17008.1235837014,
MG,3145505,Olímpio Noronha,8464.14976862012,
MG,3145604,Oliveira,87511.8957077788,
MG,3145703,Oliveira Fortes,6896.61089132989,
MG,3145802,Onça de Pitangui,8990.70839089033,
MG,3145851,Oratórios,13332.9497954626,
MG,3145877,Orizânia,19963.4805319219,
MG,3145901,Ouro Branco,106165.048178785,
MG,3146008,Ouro Fino,71231.0578807236,
MG,3146107,Ouro Preto,215929.647364952,
MG,3146206,Ouro Verde de Minas,14635.80893975,
MG,3146255,Padre Carvalho,15246.8596813738,
MG,3146305,Padre Paraíso,44167.9052866495,
MG,3146404,Paineiras,11707.993621595,
MG,3146503,Pains,23373.9745871579,
MG,3146552,Pai Pedro,15503.1368831702,
MG,3146602,Paiva,5955.06058891941,
MG,3146701,Palma,15707.131668571,
MG,3146750,Palmópolis,14005.619099267,
MG,3146909,Papagaios,34707.1219554878,
MG,3147006,Paracatu,245562.574086328,
MG,3147105,Pará de Minas,216582.243955318,
MG,3147204,Paraguaçu,45732.6433202043,
MG,3147303,Paraisópolis,47433.6890822191,
MG,3147402,Paraopeba,56873.9328926539,
MG,3147501,Passabém,5895.30925589584,
MG,3147600,Passa Quatro,36370.8231343629,
MG,3147709,Passa Tempo,19727.2760435631,
MG,3147808,Passa-Vinte,7820.422516749,
MG,3147907,Passos,243973.095266444,
MG,3147956,Patis,15373.8312640489,
MG,3148004,Patos de Minas,362378.764183854,
MG,3148103,Patrocínio,218322.968336919,
MG,3148202,Patrocínio do Muriaé,14970.5097661398,
MG,3148301,Paula Cândido,20667.8927313951,
MG,3148400,Paulistas,11608.5636689855,
MG,3148509,Pavão,19068.1441511468,
MG,3148608,Peçanha,40316.2783430755,
MG,3148707,Pedra Azul,56655.9338885757,
MG,3148756,Pedra Bonita,18054.7055261924,
MG,3148806,Pedra do Anta,10431.2756855055,
MG,3148905,Pedra do Indaiá,11307.4729674214,
MG,3149002,Pedra Dourada,8969.23525558498,
MG,3149101,Pedralva,24538.191966539,
MG,3149150,Pedras de Maria da Cruz,27456.671138909,
MG,3149200,Pedrinópolis,12755.5091786645,
MG,3149309,Pedro Leopoldo,149871.28105637,
MG,3149408,Pedro Teixeira,6624.92904898835,
MG,3149507,Pequeri,10497.0955132892,
MG,3149606,Pequi,11117.9492079873,
MG,3149705,Perdigão,25412.0552120087,
MG,3149804,Perdizes,43146.9977450671,
MG,3149903,Perdões,46602.3053000708,
MG,3149952,Periquito,17929.6011726743,
MG,3150000,Pescador,11122.6172808797,
MG,3150109,Piau,8833.39433441421,
MG,3150158,Piedade de Caratinga,20669.7599605521,
MG,3150208,Piedade de Ponte Nova,11844.3013500551,
MG,3150307,Piedade do Rio Grande,11251.4560927118,
MG,3150406,Piedade dos Gerais,12316.7103267727,
MG,3150505,Pimenta,21498.3428989649,
MG,3150539,Pingo-d'Água,13111.2163330704,
MG,3150570,Pintópolis,17287.7411499601,
MG,3150604,Piracema,16216.8852284283,
MG,3150703,Pirajuba,17999.6222660613,
MG,3150802,Piranga,36712.5260700914,
MG,3150901,Piranguçu,13076.2057863769,
MG,3151008,Piranguinho,18978.9839589007,
MG,3151107,Pirapetinga,27529.9598833207,
MG,3151206,Pirapora,134462.906052917,
MG,3151305,Piraúba,24550.7957633487,
MG,3151404,Pitangui,57423.8318793864,
MG,3151503,Piumhi,82488.5824681956,
MG,3151602,Planura,32731.5935073961,
MG,3151701,Poço Fundo,34715.057679405,
MG,3151800,Poços de Caldas,501021.462704686,
MG,3151909,Pocrane,18349.260925707,
MG,3152006,Pompéu,73392.8424372248,
MG,3152105,Ponte Nova,143103.508976872,
MG,3152131,Ponto Chique,12261.1602593523,
MG,3152170,Ponto dos Volantes,28233.4384682154,
MG,3152204,Porteirinha,81203.9288081889,
MG,3152303,Porto Firme,23760.0242153648,
MG,3152402,Poté,33928.9542043137,
MG,3152501,Pouso Alegre,376841.387619294,
MG,3152600,Pouso Alto,15891.9873551127,
MG,3152709,Prados,19532.150596658,
MG,3152808,Prata,68723.3691228907,
MG,3152907,Pratápolis,20890.5598083657,
MG,3153004,Pratinha,10484.9585237688,
MG,3153103,Presidente Bernardes,12897.8854018847,
MG,3153202,Presidente Juscelino,10371.9911597711,
MG,3153301,Presidente Kubitschek,10087.7055206199,
MG,3153400,Presidente Olegário,48483.5386757348,
MG,3153509,Alto Jequitibá,18335.7235143189,
MG,3153608,Prudente de Morais,24223.5638535868,
MG,3153707,Quartel Geral,10557.7804608913,
MG,3153806,Queluzito,7083.33380702855,
MG,3153905,Raposos,35169.7279791313,
MG,3154002,Raul Soares,53546.5305349038,
MG,3154101,Recreio,25373.3102070012,
MG,3154150,Reduto,17320.4176602074,
MG,3154200,Resende Costa,24182.9516194223,
MG,3154309,Resplendor,42433.249399809,
MG,3154408,Ressaquinha,15178.2390098546,
MG,3154457,Riachinho,18922.9670841911,
MG,3154507,Riacho dos Machados,25000.3311828932,
MG,3154606,Ribeirão das Neves,681614.731888245,
MG,3154705,Ribeirão Vermelho,11150.1589109453,
MG,3154804,Rio Acima,33078.4313233063,
MG,3154903,Rio Casca,32793.6788768659,
MG,3155009,Rio Doce,10250.1544572778,
MG,3155108,Rio do Prado,12687.3553144345,
MG,3155207,Rio Espera,12163.5975358998,
MG,3155306,Rio Manso,13992.0816878789,
MG,3155405,Rio Novo,20407.4142639955,
MG,3155504,Rio Paranaíba,33004.6757716053,
MG,3155603,Rio Pardo de Minas,68112.3183812668,
MG,3155702,Rio Piracicaba,36357.2857229747,
MG,3155801,Rio Pomba,38397.2335769826,
MG,3155900,Rio Preto,13229.3185772498,
MG,3156007,Rio Vermelho,26307.3915927838,
MG,3156106,Ritápolis,11027.8554011627,
MG,3156205,Rochedo de Minas,7429.70481564956,
MG,3156304,Rodeiro,19227.7922440692,
MG,3156403,Romaria,10290.7666914422,
MG,3156452,Rosário da Limeira,13617.702241903,
MG,3156502,Rubelita,15700.1295592323,
MG,3156601,Rubim,26040.8446306239,
MG,3156700,Sabará,281396.568838058,
MG,3156809,Sabinópolis,32583.1487894156,
MG,3156908,Sacramento,81790.2387634827,
MG,3157005,Salinas,92277.998130987,
MG,3157104,Salto da Divisa,18885.1556937622,
MG,3157203,Santa Bárbara,75950.0127677179,
MG,3157252,Santa Bárbara do Leste,18309.582306121,
MG,3157278,Santa Bárbara do Monte Verde,9333.34494119736,
MG,3157302,Santa Bárbara do Tugúrio,11287.8670612731,
MG,3157336,Santa Cruz de Minas,18646.1503616679,
MG,3157377,Santa Cruz de Salinas,11506.3328726405,
MG,3157401,Santa Cruz do Escalvado,12196.7408534363,
MG,3157500,Santa Efigênia de Minas,11700.0578976778,
MG,3157609,Santa Fé de Minas,10966.7036462714,
MG,3157658,Santa Helena de Minas,14696.9606946413,
MG,3157708,Santa Juliana,36212.108656019,
MG,3157807,Santa Luzia,475694.833226609,
MG,3157906,Santa Margarida,37052.361776663,
MG,3158003,Santa Maria de Itabira,25541.36083113,
MG,3158102,Santa Maria do Salto,13330.1489517271,
MG,3158201,Santa Maria do Suaçuí,31453.4751494387,
MG,3158300,Santana da Vargem,17396.5072483546,
MG,3158409,Santana de Cataguases,10967.1704535606,
MG,3158508,Santana de Pirapama,16509.1065914967,
MG,3158607,Santana do Deserto,11398.5003888245,
MG,3158706,Santana do Garambéu,8241.48269164947,
MG,3158805,Santana do Jacaré,12145.8588589084,
MG,3158904,Santana do Manhuaçu,18973.849078719,
MG,3158953,Santana do Paraíso,79580.8398634783,
MG,3159001,Santana do Riacho,12028.6902293075,
MG,3159100,Santana dos Montes,11128.6857756399,
MG,3159209,Santa Rita de Caldas,20528.3173519103,
MG,3159308,Santa Rita de Jacutinga,12894.1509435708,
MG,3159357,Santa Rita de Minas,17370.8328474461,
MG,3159407,Santa Rita de Ibitipoca,10153.0585411145,
MG,3159506,Santa Rita do Itueto,14671.2862937327,
MG,3159605,Santa Rita do Sapucaí,98784.8249357959,
MG,3159704,Santa Rosa da Serra,10297.3019934917,
MG,3159803,Santa Vitória,66484.0945563745,
MG,3159902,Santo Antônio do Amparo,41437.0826445567,
MG,3160009,Santo Antônio do Aventureiro,10801.4538658781,
MG,3160108,Santo Antônio do Grama,11621.6342730844,
MG,3160207,Santo Antônio do Itambé,10775.7794649695,
MG,3160306,Santo Antônio do Jacinto,27207.3960464513,
MG,3160405,Santo Antônio do Monte,62624.9986961725,
MG,3160454,Santo Antônio do Retiro,18798.7963452515,
MG,3160504,Santo Antônio do Rio Abaixo,6332.2408786307,
MG,3160603,Santo Hipólito,9307.20373299955,
MG,3160702,Santos Dumont,98809.565722126,
MG,3160801,São Bento Abade,13579.4240441848,
MG,3160900,São Brás do Suaçuí,13184.9718847714,
MG,3160959,São Domingos das Dores,14838.8701105723,
MG,3161007,São Domingos do Prata,39793.4541791193,
MG,3161056,São Félix de Minas,9994.34406277061,
MG,3161106,São Francisco,117484.658135727,
MG,3161205,São Francisco de Paula,15212.3159419696,
MG,3161304,São Francisco de Sales,17848.3767043454,
MG,3161403,São Francisco do Glória,12155.1950046933,
MG,3161502,São Geraldo,27003.4012610505,
MG,3161601,São Geraldo da Piedade,10516.7014194376,
MG,3161650,São Geraldo do Baixio,10517.1682267268,
MG,3161700,São Gonçalo do Abaeté,19383.7058786776,
MG,3161809,São Gonçalo do Pará,28314.1961292551,
MG,3161908,São Gonçalo do Rio Abaixo,82511.4560253687,
MG,3162005,São Gonçalo do Sapucaí,58206.2008961638,
MG,3162104,São Gotardo,80503.2510670297,
MG,3162203,São João Batista do Glória,22922.5719384564,
MG,3162252,São João da Lagoa,13283.0014155132,
MG,3162302,São João da Mata,8178.93051489042,
MG,3162401,São João da Ponte,58243.0786720143,
MG,3162450,São João das Missões,28109.2677292758,
MG,3162500,São João del Rei,189495.284189493,
MG,3162559,São João do Manhuaçu,27915.5427042385,
MG,3162575,São João do Manteninha,14571.8563411232,
MG,3162609,São João do Oriente,17387.1711025697,
MG,3162658,São João do Pacuí,11708.9272361735,
MG,3162708,São João do Paraíso,51576.1369669938,
MG,3162807,São João Evangelista,35376.0568009783,
MG,3162906,São João Nepomuceno,57622.6917846055,
MG,3162922,São Joaquim de Bicas,78295.2525888931,
MG,3162948,São José da Barra,20697.3015906176,
MG,3162955,São José da Lapa,62549.3759153146,
MG,3163003,São José da Safira,11742.5373609993,
